OTU,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,Kingdom,Phylum,Class,Order,Family,Genus,Species
921c29e652f197ee4523856074e9392db3efeb2f,258.1655834,-0.17450262,0.36374592,-0.479737669,0.631413939,0.92569253,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Bacteroidales,f__Bacteroidaceae,g__Bacteroides,unidentified
d22a6b497ae5d3ff4f52d1414171169a32fbec49,15.36884568,-0.164985775,0.644289541,-0.256073961,0.797893728,0.953960428,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Bacteroidales,f__Bacteroidaceae,g__Bacteroides,s__Bacteroides eggerthii
cd97829047759d65aca47f1da1ff08750290eca8,15.71721143,0.355719044,0.483956159,0.735023282,0.462325315,0.889290371,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Lachnospirales,f__Lachnospiraceae,g__Clostridium_Q,s__Clostridium_Q sp003024715
472f14689cf6b1d15b188923eb8ed0e5067d3b76,64.18849944,-0.241617419,0.34971055,-0.690906863,0.489624073,0.889290371,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Lachnospirales,f__Lachnospiraceae,g__Mediterraneibacter,s__Mediterraneibacter faecis
ad7f291a9e064724d0a394a8fa7fd0d486cdce43,3.315190547,-0.404941532,0.782879355,-0.517246405,0.604984162,0.92569253,d__Bacteria,p__Actinobacteriota,c__Actinomycetia,o__Actinomycetales,f__Bifidobacteriaceae,g__Bifidobacterium,unidentified
50f645b0e0bfce9253e20467d72f853b702bb033,2.149716903,0.046498528,0.661657514,0.070275825,0.943974124,0.981685285,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Oscillospirales,f__Oscillospiraceae,g__Sporobacter,s__Sporobacter termitidis
8da0e402736bd4d89986b013b020def047b18600,19.30612002,-0.205490012,0.746611798,-0.275230063,0.783139491,0.953960428,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Bacteroidales,f__Bacteroidaceae,g__Bacteroides,s__Bacteroides uniformis
d7ba70166bf38311a0becbf3b7abaf877d2b1ebc,39.29327495,0.325552891,0.565075873,0.576122441,0.564532424,0.914685447,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Bacteroidales,f__Bacteroidaceae,g__Bacteroides,s__Bacteroides caccae
5a7e8467339131e6ae6274288151c734105932a6,35.37006465,0.486080226,0.348602679,1.394367444,0.163206674,0.889290371,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Oscillospirales,f__Ruminococcaceae,g__Faecalibacterium,s__Faecalibacterium prausnitzii_I
1f50fdd6c60974cd44a66361b717a10a1fae82fc,2.681639191,-0.450041925,0.914044113,-0.492363463,0.622462424,0.92569253,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Lachnospirales,f__Lachnospiraceae,g__Agathobacter,s__Agathobacter rectalis
681578b1c71ad4beb2b3a41bfca736d912e7c855,122.2621649,1.182049231,0.610826518,1.935163579,0.052970226,0.565015739,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Lachnospirales,f__Lachnospiraceae,g__UBA9502,unidentified
49898b5244782c59241ff5478269d945b83d8ca1,1.468791952,1.264262287,1.008735258,1.253314263,0.21009136,0.889290371,d__Bacteria,p__Firmicutes,c__Bacilli,o__Lactobacillales,f__Enterococcaceae,unidentified,unidentified
f4542bcbe6c293f3ff5a3d15fd7fe9615348caeb,12.69816132,0.21672296,0.486451834,0.44551782,0.655945585,0.92569253,d__Bacteria,p__Actinobacteriota,c__Actinomycetia,o__Actinomycetales,f__Bifidobacteriaceae,g__Bifidobacterium,unidentified
4b772c37b5ba290b4c4fe27759f0577057277c01,3.826673221,-0.270443863,0.578609272,-0.467403265,0.640211387,0.92569253,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Lachnospirales,f__Lachnospiraceae,g__Eisenbergiella,s__Eisenbergiella sp900066775
3ab64f7f705d4414c88fbf3a92763f6f976e46ec,41.50392287,0.082806277,0.364196354,0.227367123,0.820138283,0.953960428,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Oscillospirales,f__Ruminococcaceae,g__Gemmiger,s__Gemmiger qucibialis
160d827ccaad7aaa278afdd322e2bf4a1668ff81,259.5708979,-0.265605479,0.33767817,-0.786563961,0.431537163,0.889290371,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Bacteroidales,f__Bacteroidaceae,g__Bacteroides,s__Bacteroides uniformis
26ae528aea66ad7a7c4434d0484d497058b0a5c3,1.895404822,0.379053113,0.8093832,0.468323425,0.639553319,0.92569253,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Oscillospirales,f__Oscillospiraceae,g__Oscillibacter,unidentified
ccf82e906ff88d465e81e4a02a84859176f3293c,3.560500246,0.715029014,0.926844621,0.771465894,0.440430831,0.889290371,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Lachnospirales,f__Lachnospiraceae,g__TF01-11,s__TF01-11 sp001414325
c5c6e1d304afb6af0e6183e8aaa2a705e48b24c8,8.434314895,0.593597995,0.678202663,0.875251644,0.381436999,0.889290371,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Oscillospirales,f__Oscillospiraceae,g__ER4,s__ER4 sp000765235
6c5323bf619d803a3f6b4bd3456d1ef2c7d67cf8,24.20342955,0.470127323,0.357626634,1.314575812,0.188652504,0.889290371,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Bacteroidales,unidentified,unidentified,unidentified
f3ba4e2860976bd361ccd1e7580979d23beb7c06,1.804181948,-0.201385539,0.861688596,-0.233710345,0.815209856,0.953960428,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Lachnospirales,f__Lachnospiraceae,unidentified,unidentified
2b667a25468efba808fd16b20eb8d8b17fde0fbc,3.981717403,0.84934013,0.67788643,1.252923929,0.210233392,0.889290371,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Bacteroidales,f__Rikenellaceae,g__Alistipes,s__Alistipes obesi
0fe2a939340c47fb2ebde5025291a86fe0adc0d0,8.331739055,0.998280347,0.64782769,1.54096585,0.123325098,0.889290371,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Lachnospirales,f__Lachnospiraceae,g__Lachnospira,s__Lachnospira rogosae
a08d311023035e3f90bb42387c44a6f61159b3bc,1.19851292,0.606828717,0.87689527,0.692019604,0.488925018,0.889290371,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Lachnospirales,f__Lachnospiraceae,g__GCA-900066575,s__GCA-900066575 sp900066385
eafd6851cb478fed4d85de51fffb3e5993384107,79.64140098,0.245732573,0.285924703,0.859431067,0.390102736,0.889290371,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Oscillospirales,f__Ruminococcaceae,g__Gemmiger,s__Gemmiger sp900540595
57d9eb561f4af8cf48538f66d2c2dccfb93400d6,64.35611186,0.97883061,0.397501737,2.462456185,0.013798903,0.220782451,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Oscillospirales,f__Ruminococcaceae,g__Faecalibacterium,unidentified
9448bbc4c9612879c90151602aadf1bdd39c37c8,2.853648501,-0.544485224,0.640617972,-0.849937479,0.395359847,0.889290371,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Lachnospirales,f__Lachnospiraceae,g__Blautia_A,s__Blautia_A sp900066505
229a814b5c505c97f735e8f3167eb8f0f5ca7aad,34.69601454,-0.342811755,0.334996117,-1.023330533,0.306151592,0.889290371,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Lachnospirales,f__Lachnospiraceae,g__Bariatricus,s__Bariatricus comes
495172c5e4931d33efc6671e828eeb55ddb81ceb,6.472789483,0.106432819,0.74017756,0.143793631,0.885663433,0.981685285,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Bacteroidales,f__Bacteroidaceae,g__Bacteroides,unidentified
6beec96d54649c95462dfba6208c2d8f7bb1c71d,3.076819862,0.276269353,0.887480336,0.311296308,0.755575373,0.948173018,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Lachnospirales,f__Lachnospiraceae,g__Eubacterium_F,s__Eubacterium_F sp003491505
4a4ed7aa92a7b36fa67b76897ed79407fb967f40,5.136177286,0.341630949,0.472168208,0.723536535,0.469350317,0.889290371,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Lachnospirales,f__Lachnospiraceae,unidentified,unidentified
a51471fd8fe3d4fc8f79035aa39051204b8b6919,1.770599071,-0.020953723,0.850195269,-0.024645777,0.980337505,0.989247496,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Lachnospirales,f__Lachnospiraceae,g__UBA7182,s__UBA7182 sp003481535
449fd5fa2821b214383355589d381741c57cc0c7,5.20021452,-0.457890284,0.626275602,-0.73113224,0.464698384,0.889290371,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Oscillospirales,f__Acutalibacteraceae,g__Acutalibacter,unidentified
3e699f7572e892da4b1bf3aac81cc65bbb0951e8,26.60422676,0.697446232,0.7247686,0.962301944,0.335897953,0.889290371,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Lachnospirales,f__Lachnospiraceae,g__Coprococcus,unidentified
4394fda56b50d1489232c12ee107b649e2fc0b8f,2.588615165,0.526215283,0.603435235,0.872032742,0.383190516,0.889290371,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Lachnospirales,f__Lachnospiraceae,g__GCA-900066135,s__GCA-900066135 sp900066135
2b5bb2375b3f1a26527e9fb3e0a1b09d0912cf91,0.87647852,1.150720539,1.121994228,1.025602905,0.305078798,0.889290371,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Oscillospirales,f__Ruminococcaceae,g__Faecalibacterium,unidentified
