OTU,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,Kingdom,Phylum,Class,Order,Family,Genus,Species
dc20758b6dd8d11c84311219c3f5798372e27307,2.174604045,-0.378237241,0.65944359,-0.573570274,0.566258632,0.775406712,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Lachnospirales,f__Lachnospiraceae,g__Bariatricus,s__Bariatricus comes
ffe653666b9c65669cb9ac902afae7e4f49fb250,1.242247913,0.161231207,0.793429429,0.203208,0.83897246,NA,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Oscillospirales,f__Ruminococcaceae,g__Faecalibacterium,unidentified
f7659639cb043a85e7129c383fb65ddeea02f79f,2.529669288,-0.177826295,0.608086143,-0.292436027,0.769953266,0.905817801,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Oscillospirales,f__Ruminococcaceae,g__Faecalibacterium,unidentified
c1b52e859fa79c62da03cda54b69fde1228cb74e,1.514142639,-0.234790844,0.69192281,-0.339330979,0.734360408,NA,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Oscillospirales,f__Ruminococcaceae,g__Faecalibacterium,s__Faecalibacterium prausnitzii_I
6beec96d54649c95462dfba6208c2d8f7bb1c71d,7.463055585,-0.940926107,0.476923721,-1.972906915,0.048506169,0.204011239,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Lachnospirales,f__Lachnospiraceae,g__Eubacterium_F,s__Eubacterium_F sp003491505
4a4ed7aa92a7b36fa67b76897ed79407fb967f40,7.157486834,-0.663222971,0.550877486,-1.203939149,0.228613099,0.563649536,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Lachnospirales,f__Lachnospiraceae,unidentified,unidentified
ca7b3e6fe464f23ef4b0e89307331ca29931f71b,1.132437734,0.55170638,0.9023048,0.611441255,0.540907498,NA,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Oscillospirales,f__Acutalibacteraceae,g__Clostridium_A,s__Clostridium_A leptum
9c31dfa6f7c8e4640de67e176938ae2473778bb8,14.04121238,1.300004819,0.436162875,2.980548995,0.002877322,0.02649567,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Oscillospirales,f__Ruminococcaceae,g__Faecalibacterium,unidentified
a51471fd8fe3d4fc8f79035aa39051204b8b6919,6.450758288,0.991832487,0.462588973,2.144090209,0.032025659,0.143114666,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Lachnospirales,f__Lachnospiraceae,g__UBA7182,s__UBA7182 sp003481535
46a26ea67a22763d4eb55f6128f55d3f7594cf38,8.693088875,0.539974272,0.426143615,1.267118063,0.205113078,0.543169817,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Oscillospirales,f__Ruminococcaceae,g__Faecalibacterium,s__Faecalibacterium prausnitzii_G
449fd5fa2821b214383355589d381741c57cc0c7,172.132218,2.55711123,0.619787834,4.125784807,3.69E-05,0.001056692,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Oscillospirales,f__Acutalibacteraceae,g__Acutalibacter,unidentified
8323af0cf466af652a5ae38d870aefc5ddf1ccbe,3.488511899,2.633914613,0.746619471,3.5277872,0.000419049,0.007490499,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Burkholderiales,f__Burkholderiaceae,g__Sutterella,s__Sutterella wadsworthensis
f0cf92b841ad20e0ee2377f68be5de2023544f2e,1.022978234,0.007091093,0.844685338,0.008394952,0.993301876,NA,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Oscillospirales,f__Ruminococcaceae,g__Faecalibacterium,unidentified
88b73e73ba2223c6b3c23f72e11d0e4cd59fd1c9,3.971997025,0.879300753,0.538073105,1.634165963,0.102224007,0.339954257,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Oscillospirales,f__Ruminococcaceae,g__Faecalibacterium,unidentified
4394fda56b50d1489232c12ee107b649e2fc0b8f,2.982315182,-0.162961293,0.524902831,-0.310459923,0.756211232,0.905817801,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Lachnospirales,f__Lachnospiraceae,g__GCA-900066135,s__GCA-900066135 sp900066135
91798b8dabf1f158325c48b45c8cdbb228ae7ad3,1.106756154,-0.149441086,0.762909012,-0.195883237,0.844701558,NA,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Lachnospirales,f__Lachnospiraceae,g__Bariatricus,s__Bariatricus comes
28cc3ae988a6beca1a0bb19a995158df634086d0,1.421418318,1.714566288,0.948603775,1.807463067,0.070690108,NA,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Lachnospirales,f__Lachnospiraceae,g__CAG-45,s__CAG-45 sp900066395
92f1e65c6fbd7f1731b74fc41061f15fbe15ada7,2.968390718,0.52604942,0.594806344,0.88440452,0.376477884,0.70837286,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Oscillospirales,f__Ruminococcaceae,unidentified,unidentified
088ba54cafaafee29410b871cdd5f8c0c68f83e2,2.243356884,0.2276018,0.811550662,0.280452978,0.779129997,0.905817801,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Oscillospirales,f__Ruminococcaceae,g__Ruminococcus_D,s__Ruminococcus_D bicirculans
69c62d2b267499a312785ee15d9f8c8016b54b59,26.68157253,0.221521043,0.573699111,0.38612757,0.699402192,0.899281708,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Lachnospirales,f__Lachnospiraceae,g__Acetatifactor,s__Acetatifactor sp900066365
